Timestamp,ADS1115 (0x48) A0,ADS1115 (0x48) A1,ADS1115 (0x48) A3,ADS1115 (0x49) A0,ADS1115 (0x49) A1,Label
1718188358,12571,12855,12400,13347,12574,J
1718188360,12571,12852,12367,13344,12573,J
1718188362,12570,12943,12717,13342,12572,J
1718188364,12567,12948,12692,13338,12570,J
1718188366,12567,12904,12400,13336,12564,J
1718188368,12566,12881,12406,13333,12565,J
1718188370,12566,12909,12435,13332,12561,J
1718188372,12565,12906,12422,13330,12560,J
1718188374,12564,12912,12413,13328,12559,J
1718188376,12564,12900,12374,13325,12556,J
1718188378,12556,12900,12344,13320,12554,J
1718188380,12562,12904,12358,13317,12552,J
1718188382,12562,12908,12288,13314,12551,J
1718188384,12561,12908,12250,13311,12551,J
1718188386,12561,12904,12268,13308,12551,J
1718188388,12560,12885,12167,13310,12551,J
1718188390,12558,12868,12307,13312,12549,J
1718188392,12558,13108,12231,13307,12546,J
1718188394,12557,13148,12275,13304,12532,J
1718188396,12553,13093,12249,13305,12528,J
1718188398,12557,13085,12265,13303,12521,J
1718188400,12557,13064,12237,13302,12518,J
1718188402,12557,13054,12311,13297,12510,J
1718188404,12551,13102,12841,13293,12504,J
1718188406,12554,13165,12793,13261,12509,J
1718188408,12552,13118,12894,13278,12512,J
1718188410,12554,13133,12580,13274,12510,J
1718188412,12550,13082,12433,13443,12503,J
1718188414,12553,13149,12617,13534,12505,J
1718188416,12552,13088,12467,13548,12500,J
1718188418,12551,13072,12648,13530,12499,J
1718188420,12553,13031,12326,13514,12493,J
1718188423,12552,13047,12327,13495,12485,J
1718188424,12551,13044,12302,13467,12510,J
1718188428,12536,13055,12293,13485,12507,J
1718188428,12547,13058,12278,13494,12511,J
1718188430,12548,13103,12565,13480,12504,J
1718188437,12553,13103,12469,13477,12514,J
1718188438,12531,13087,12345,13471,12446,J
1718188442,12540,13096,12369,13460,12474,J
1718188442,12522,13084,12383,13460,12465,J
1718188444,12550,13083,12414,13454,12473,J
1718188446,12572,13138,12550,13451,12474,J
1718188448,12569,13047,12364,13448,12420,J
1718188452,12569,13057,12354,13450,12435,J
1718188454,12562,13128,12581,13435,12467,J
1718188455,12477,13272,13284,13435,12530,J
1718188458,12386,13279,13294,13661,12425,J
1718188459,12590,13452,13029,13487,12477,J
1718188460,12577,13397,13103,13453,12461,J
1718188463,12574,13430,13063,13449,12455,J
1718188466,12571,13441,13080,13440,12455,J
1718188467,12569,13351,13139,13437,12382,J
1718188471,12567,13424,13090,13427,12390,J
1718188471,12562,13233,12994,13423,12477,J
1718188473,12561,13242,13030,13419,12418,J
1718188475,12561,13340,13009,13402,12581,J
1718188477,12561,13395,13014,13398,12560,J
1718188480,12563,13445,12993,13397,12520,J
1718188481,12563,13394,12957,13395,12571,J
1718188483,12561,13352,12937,13384,12608,J
1718188485,12560,13372,13039,13381,12540,J
1718188487,12560,13390,13016,13380,12558,J
1718188489,12560,13371,13058,13378,12527,J
1718188491,12559,13334,13000,13377,12550,J
1718188493,12558,13371,13066,13377,12490,J
1718188495,12557,13329,12989,13375,12522,J
1718188497,12558,13403,12963,13379,12565,J
1718188499,12560,13307,12976,13402,12504,J
1718188501,12559,13377,13008,13386,12506,J
1718188503,12558,13389,13080,13436,12472,J
1718188505,12559,13336,13030,13420,12492,J
1718188507,12593,13407,13055,13411,12482,J
1718188509,12583,13375,13073,13403,12455,J
1718188511,12579,13254,13024,13388,12497,J
1718188514,12569,13340,13093,13385,12456,J
1718188515,12578,13248,13067,13381,12447,J
1718188517,12579,13361,13083,13378,12448,J
1718188522,12577,13380,12978,13374,12499,J
1718188522,12578,13392,12994,13374,12498,J
1718188526,12576,13346,13035,13370,12453,J
1718188526,12540,13339,12974,13369,12496,J
1718188528,12575,13399,12989,13367,12506,J
1718188530,12566,13375,13038,13364,12455,J
1718188534,12575,13317,12974,13366,12500,J
1718188534,12575,13337,13053,13364,12461,J
1718188536,12566,13324,13030,13363,12476,J
1718188538,12573,13335,13025,13363,12466,J
1718188540,12574,13325,13042,13362,12439,J
1718188544,12573,13233,13046,13361,12470,J
1718188544,12571,13229,12971,13361,12517,J
1718188546,12570,13200,13010,13360,12437,J
1718188548,12572,13276,13028,13360,12452,J
1718188550,12571,13308,13014,13359,12473,J
1718188554,12567,13240,12990,13358,12490,J
1718188554,12568,13206,12998,13356,12459,J
1718188556,12568,13238,12978,13347,12462,J
1718188559,12552,13225,12947,13355,12503,J
1718188560,12564,13218,13000,13354,12438,J
1718188563,12566,13265,12980,13353,12474,J
1718188564,12566,13353,13006,13354,12497,J
1718188566,12543,13376,13001,13425,12522,J
1718188568,12572,13285,13020,13498,12464,J
1718188571,12564,13297,13101,13464,12440,J
1718188573,12586,13238,12902,13446,12512,J
1718188575,12581,13309,12994,13441,12451,J
1718188576,12594,13248,13001,13437,12454,J
1718188579,12584,13239,12946,13432,12500,J
1718188580,12582,13183,13059,13435,12467,J
1718188582,12575,13242,13073,13425,12466,J
1718188584,12574,13227,13011,13422,12522,J
1718188589,12570,13169,13055,13412,12467,J
1718188590,12571,13103,13023,13412,12457,J
1718188592,12570,13313,13084,13409,12448,J
1718188594,12569,13297,13109,13407,12429,J
1718188598,12552,13349,13109,13403,12420,J
1718188598,12567,13211,13049,13398,12432,J
1718188600,12567,13238,12993,13396,12493,J
1718188605,12566,13273,12993,13391,12493,J
1718188607,12566,13265,13052,13391,12450,J
1718188610,12566,13338,13004,13387,12508,J
1718188611,12559,13303,13060,13385,12428,J
1718188612,12565,13381,13055,13383,12455,J
1718188616,12565,13328,13023,13370,12492,J
1718188617,12565,13320,13085,13376,12421,J
1718188621,12559,13310,13066,13371,12446,J
1718188621,12564,13379,13025,13371,12505,J
1718188623,12554,13369,13005,13369,12512,J
1718188626,12567,13199,13012,13372,12429,J
1718188628,12565,13277,13041,13373,12415,J
1718188629,12564,13335,13051,13370,12417,J
1718188631,12564,13122,12956,13367,12443,J
1718188633,12564,13190,12940,13352,12585,J
1718188635,12563,13163,12892,13353,12571,J
1718188637,12563,13125,12932,13349,12507,J
1718188639,12563,13042,12930,13349,12481,J
1718188643,12563,13089,12941,13347,12465,J
1718188645,12561,13199,13004,13345,12466,J
1718188647,12559,13138,13056,13341,12481,J
1718188648,12558,13183,12954,13338,12545,J
1718188650,12558,13302,12996,13337,12557,J
1718188652,12558,13235,12990,13335,12498,J
1718188654,12558,13279,13026,13319,12575,J
1718188656,12558,13356,13017,13324,12603,J
1718188661,12557,13248,13057,13322,12513,J
1718188662,12555,13227,13053,13316,12509,J
1718188664,12558,13317,13076,13316,12503,J
1718188668,12558,13290,13062,13312,12494,J
1718188668,12557,13344,13074,13314,12523,J
1718188670,12556,13242,13039,13313,12505,J
1718188673,12557,13186,13035,13312,12483,J
1718188675,12556,13287,13016,13312,12546,J
1718188677,12548,13338,13069,13312,12490,J
1718188678,12556,13247,13082,13312,12494,J
1718188680,12556,13232,13081,13310,12471,J
1718188682,12556,13282,13033,13310,12552,J
1718188684,12556,13170,12961,13310,12560,J
1718188686,12554,13079,13025,13309,12495,J
1718188688,12555,13272,13076,13308,12487,J
1718188690,12555,13283,13013,13308,12562,J
1718188692,12555,13266,13015,13308,12517,J
1718188694,12555,13261,13068,13307,12465,J
1718188696,12554,13279,12998,13308,12549,J
1718188698,12555,13294,12986,13306,12565,J
1718188700,12555,13320,12996,13305,12570,J
1718188702,12554,13265,12961,13304,12565,J
1718188704,12554,13238,12961,13304,12570,J
1718188706,12555,13242,12950,13303,12568,
1718188757,12376,12451,12546,12545,13066,
1718188758,12377,12447,12547,12544,12673,
1718188760,12376,12447,12547,12544,13062,
1718189120,12392,12398,12528,13596,13338,
1718189122,12392,12398,12527,13574,13433,
1718189124,12390,12398,12527,13571,13386,
1718189126,12392,12398,12527,13573,13326,K
1718189128,12390,12398,12527,13543,13288,K
1718189130,12391,12397,12528,13644,13347,K
1718189132,12310,12397,12527,13615,13330,K
1718189135,12436,12398,12527,13571,13284,K
1718189136,12435,12398,12527,13578,13254,K
1718189138,12433,12397,12527,13564,13257,K
1718189140,12432,12398,12528,13550,13285,K
1718189142,12431,12397,12528,13569,13242,K
1718189144,12430,12398,12528,13543,13264,K
1718189146,12423,12398,12528,13540,13368,K
1718189148,12418,12397,12526,13577,13476,K
1718189150,12415,12397,12527,13562,13531,K
1718189152,12415,12396,12526,13441,13670,K
1718189154,12415,12408,12526,13582,13639,K
1718189156,12415,12406,12526,13567,13636,K
1718189161,12414,12405,12527,13556,13619,K
1718189163,12415,12392,12527,13547,13605,K
1718189163,12414,12404,12527,13539,13603,K
1718189165,12414,12404,12527,13532,13597,K
1718189167,12414,12404,12528,13502,13621,K
1718189169,12410,12403,12528,13630,14168,K
1718189171,12410,12403,12528,13581,13588,K
1718189173,12406,12403,12528,13552,13554,K
1718189175,12409,12403,12528,13548,13551,K
1718189177,12408,12402,12527,13608,13449,K
1718189179,12409,12403,12528,13568,13560,K
1718189181,12409,12403,12528,13550,13531,K
1718189183,12408,12402,12528,13543,13469,K
1718189186,12425,12403,12529,13540,13468,K
1718189187,12422,12403,12528,13538,13462,K
1718189189,12420,12403,12529,13535,13535,K
1718189191,12419,12403,12529,13530,13520,K
1718189196,12417,12403,12530,13526,13485,K
1718189196,12413,12404,12528,13525,13435,K
1718189199,12414,12404,12528,13520,13460,K
1718189200,12412,12404,12528,13517,13474,K
1718189202,12412,12403,12528,13516,13454,K
1718189206,12413,12403,12528,13515,13409,K
1718189206,12412,12403,12529,13511,13445,K
1718189208,12412,12404,12529,13510,13487,K
1718189210,12411,12403,12529,13509,13464,K
1718189212,12411,12403,12528,13505,13414,K
1718189214,12409,12402,12527,13506,13405,K
1718189216,12407,12402,12527,13500,13464,K
1718189218,12408,12402,12527,13498,13408,K
1718189220,12405,12401,12530,13412,13779,K
1718189222,12404,12399,12527,13572,13285,K
1718189224,12405,12400,12529,13554,13029,K
1718189226,12403,12400,12529,13547,13516,K
1718189228,12404,12400,12529,13539,12943,K
1718189230,12404,12401,12529,13526,12796,K
1718189232,12402,12402,12528,13524,13816,K
1718189234,12397,12401,12530,13522,12832,K
1718189236,12403,12401,12530,13520,13191,K
1718189238,12403,12401,12531,13517,13719,K
1718189240,12403,12401,12531,13515,12987,K
1718189242,12402,12401,12531,13511,13717,K
1718189244,12403,12401,12530,13509,13611,K
1718189247,12403,12397,12529,13507,12790,K
1718189249,12402,12401,12531,13503,13393,K
1718189250,12401,12401,12531,13503,13292,K
1718189252,12402,12402,12531,13499,13160,K
1718189258,12403,12401,12531,13496,13207,K
1718189258,12403,12401,12527,13499,13220,K
1718189260,12403,12400,12530,13494,13242,K
1718189262,12402,12400,12530,13490,13253,K
1718189264,12404,12399,12530,13489,13259,K
1718189267,12403,12400,12530,13485,13252,K
1718189268,12403,12399,12530,13486,13255,K
1718189270,12403,12399,12530,13481,13251,K
1718189272,12370,12400,12531,13478,13252,K
1718189274,12403,12399,12531,13478,13251,K
1718189276,12403,12399,12532,13478,13251,K
1718189278,12402,12399,12532,13371,13610,K
1718189280,12401,12399,12527,13599,13447,K
1718189282,12400,12400,12527,13522,13529,K
1718189284,12400,12399,12528,13528,13482,K
1718189286,12403,12398,12528,13517,13451,K
1718189288,12402,12398,12529,13554,13438,K
1718189290,12403,12398,12530,13509,13421,K
1718189293,12401,12399,12528,13511,13421,K
1718189294,12402,12399,12529,13516,13403,K
1718189296,12402,12399,12529,13504,13398,K
1718189298,12403,12399,12528,13497,13399,K
1718189300,12399,12399,12523,13493,13392,K
1718189302,12402,12398,12530,13493,13393,K
1718189304,12402,12398,12530,13519,13371,K
1718189306,12401,12398,12531,13494,13372,K
1718189308,12401,12398,12530,13450,13289,K
1718189310,12400,12398,12531,13432,13240,K
1718189312,12394,12397,12534,13459,13846,K
1718189314,12396,12397,12527,13631,13583,K
1718189316,12398,12398,12526,13567,13521,K
1718189318,12394,12397,12529,13593,13483,K
1718189320,12392,12398,12529,13571,13562,K
1718189322,12393,12397,12528,13541,13482,K
1718189324,12393,12397,12529,13532,13458,K
1718189326,12392,12397,12531,13523,13440,K
1718189328,12393,12397,12532,13522,13435,K
1718189330,12392,12397,12531,13514,13432,K
1718189333,12391,12396,12529,13488,13426,K
1718189334,12391,12397,12531,13498,13424,K
1718189336,12392,12397,12532,13497,13412,K
1718189338,12385,12396,12532,13491,13409,K
1718189340,12388,12396,12528,13492,13405,K
1718189343,12392,12396,12528,13482,13400,K
1718189345,12392,12397,12528,13477,13366,K
1718189346,12391,12396,12531,13319,13614,K
1718189349,12389,12395,12536,13833,13412,K
1718189350,12393,12410,12536,13633,13429,K
1718189352,12390,12405,12536,13615,13406,K
1718189354,12392,12403,12529,13587,13348,K
1718189356,12391,12403,12528,13562,13332,K
1718189358,12390,12402,12531,13550,13318,K
1718189360,12390,12403,12531,13540,13361,K
1718189362,12388,12402,12531,13507,13335,K
1718189364,12391,12402,12532,13488,13371,K
1718189366,12391,12402,12532,13457,13503,K
1718189368,12392,12401,12532,13422,13327,K
1718189370,12392,12400,12532,13412,13305,K
1718189372,12392,12400,12533,13416,13295,K
1718189375,12391,12400,12531,13409,13294,K
1718189377,12392,12401,12532,13410,13283,K
1718189379,12391,12401,12533,13407,13278,K
1718189380,12390,12400,12532,13411,13274,K
1718189383,12392,12399,12530,13411,13283,K
1718189385,12391,12399,12532,13347,13364,K
1718189386,12389,12398,12535,13705,13722,K
1718189388,12393,12394,12533,13592,13614,K
1718189391,12393,12395,12530,13573,13357,K
1718189393,12391,12394,12529,13529,13322,K
1718189399,12388,12394,12530,13422,13126,K
1718189401,12386,12392,12527,12751,12660,K
1718189402,12384,12391,12525,12567,12558,K
1718189406,12385,12393,12539,13854,13495,K
1718189407,12388,12397,12533,13628,13424,K
1718189409,12388,12397,12533,13624,13393,K
1718189411,12389,12396,12534,13657,13374,K
1718189413,12389,12397,12535,13737,13400,K
1718189415,12388,12397,12533,13604,13382,K
1718189418,12390,12396,12534,13415,13535,K
1718189419,12389,12396,12534,13704,13498,K
1718189421,12296,12402,12525,13680,13486,K
1718189427,12411,12403,12535,13653,13486,K
1718189432,12401,12401,12533,13679,13454,K
1718189433,12392,12399,12533,13641,13443,K
1718189435,12404,12398,12532,13623,13408,K
1718189436,12403,12392,12533,13619,13226,K
1718189440,12403,12400,12528,13599,13371,K
1718189443,12402,12399,12529,13596,13358,K
1718189447,12388,12400,12530,13597,13326,K
1718189447,12390,12400,12527,13575,13307,K
1718189450,12401,12400,12530,13572,13285,K
1718189455,12389,12397,12541,13396,13893,K
1718189456,12401,12382,12532,13737,13507,K
1718189457,12396,12400,12532,13630,13567,K
1718189462,12398,12398,12532,13626,13486,K
1718189464,12397,12398,12532,13638,13476,K
1718189480,12397,12397,12532,13610,13439,K
1718189482,12397,12394,12532,13605,13673,K
1718189482,12398,12396,12527,13608,13210,K
1718189487,12397,12394,12531,13626,13434,K
1718189489,12397,12395,12532,13602,13399,K
1718189495,12390,12394,12532,13542,13290,K
1718189500,12395,12395,12532,13500,13403,K
1718189500,12390,12392,12533,13294,13335,K
1718189502,12391,12391,12534,13497,13498,K
1718189504,12392,12392,12526,13436,13548,K
1718189506,12395,12392,12533,13381,13588,K
1718189508,12393,12391,12532,13416,13533,K
1718189510,12394,12391,12531,13398,13519,K
1718189512,12393,12391,12532,13376,13532,K
1718189514,12395,12392,12531,13535,13338,K
1718189516,12396,12392,12532,13520,13324,K
1718189518,12395,12392,12531,13504,13319,K
1718189520,12396,12392,12532,13500,13315,K
1718189522,12396,12392,12532,13486,13296,K
1718189524,12395,12393,12532,13483,13293,K
1718189958,12361,12364,13405,13597,13185,L
1718189960,12369,12364,13398,13581,14383,L
1718189962,12371,12364,13436,13695,13714,L
1718189964,12465,12364,13474,13667,13566,L
1718189966,12390,12365,13469,13661,13215,L
1718189968,12394,12366,13460,13650,13233,L
1718189970,12392,12368,13456,13641,14203,L
1718189972,12393,12369,13451,13631,14077,L
1718189974,12393,12369,13450,13626,13078,L
1718189976,12393,12369,13439,13619,14014,L
1718189978,12390,12370,13446,13599,13397,L
1718189980,12392,12369,13418,13590,13278,L
1718189982,12391,12367,13424,13738,13433,L
1718189984,12390,12368,13420,13586,13165,L
1718189986,12389,12367,13414,13570,13017,L
1718189989,12358,12362,13415,13554,13563,L
1718189990,12369,12363,13394,13536,13535,L
1718189992,12371,12372,13385,13529,13317,L
1718189994,12372,12370,13383,13527,13213,L
1718189996,12373,12369,13380,13525,13319,L
1718189998,12374,12370,13377,13522,13837,L
1718190000,12376,12369,13374,13518,13400,L
1718190002,12375,12368,13373,13516,13269,L
1718190004,12376,12368,13373,13518,13259,L
1718190006,12378,12370,13434,13506,13602,L
1718190008,12381,12370,13399,13459,13489,L
1718190010,12376,12371,13361,13535,13435,L
1718190012,12377,12372,13455,13479,13660,L
1718190014,12375,12367,13390,13561,13532,L
1718190016,12378,12364,13374,13529,13508,L
1718190019,12379,12365,13365,13521,13510,L
1718190022,12372,12363,13362,13510,13499,L
1718190023,12364,12364,13346,13506,13502,L
1718190024,12374,12361,13352,13507,13497,L
1718190027,12374,12364,13349,13503,13497,L
1718190029,12373,12364,13346,13500,13495,L
1718190032,12376,12362,13349,13495,13483,L
1718190048,12376,12363,13329,13482,13484,L
1718190048,12379,12365,13329,13479,13481,L
1718190050,12378,12365,13326,13476,13486,L
1718190053,12377,12365,13325,13475,13485,L
1718190054,12378,12365,13324,13475,13483,L
1718190056,12379,12364,13323,13478,13478,L
1718190058,12379,12365,13323,13478,13474,L
1718190060,12380,12365,13321,13476,13474,L
1718190062,12382,12365,13318,13471,13471,L
1718190064,12381,12365,13316,13468,13470,L
1718190066,12382,12365,13314,13466,13472,L
1718190068,12382,12365,13312,13464,13473,L
1718190070,12380,12362,13311,13464,13488,L
1718190072,12381,12361,13310,13466,13460,L
1718190074,12381,12363,13309,13464,13490,L
1718190076,12382,12364,13307,13460,13455,L
1718190078,12382,12364,13308,13463,13435,L
1718190080,12382,12365,13305,13458,13471,L
1718190082,12382,12364,13306,13461,13426,L
1718190084,12382,12365,13303,13458,13499,L
1718190086,12384,12365,13302,13454,13433,L
1718190089,12384,12364,13301,13455,13407,L
1718190090,12382,12363,13301,13457,13485,L
1718190095,12391,12364,13262,13444,13423,L
